"Row.names"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"CTB_1st_717"	"CTB_1st_722"	"CTB_1st_732"	"CTB_1st_734"	"CTB_1st_738"	"CTB_1st_750"	"CTB_1st_761"	"CTB_1st_770"	"CTB_1st_771"	"CTB_1st_772"	"EVT_1st_1026"	"EVT_1st_1087"	"EVT_1st_1089"	"EVT_1st_1094"	"EVT_1st_1096"	"EVT_1st_1097"	"EVT_1st_1099"	"EVT_1st_951"	"EVT_1st_970"	"EVT_1st_977"
"4152"	"ENSG00000132334.16"	-1.244419361084	6.35981218727625	-11.5796158723062	1.26710050000666e-10	6.29220888333431e-10	14.014871219083	5.64012627431676	5.73494083934592	5.86253351240098	5.80264202542647	5.68738781885606	5.80584952602709	5.73203363672179	5.56051480289533	5.69036054407891	5.87010941746391	7.2851471845902	7.43974785698347	7.03886505134061	6.84010914162871	6.86901921496193	6.91486839956555	6.74871878157278	6.30056387733823	7.39823891373574	6.97446692627459
"4153"	"ENSG00000132341.11"	0.383021640390418	8.09941727604492	4.37952414651696	0.000257887000291154	0.000414830234762965	-0.860002751569009	8.21501928227256	8.45371604932756	8.18734480161097	8.32946705960701	8.54842871968748	7.9414223982625	8.28388404074679	8.54175922281673	8.39243937814056	8.01454229932246	7.93402898427192	7.91080224032069	7.92812387172426	7.79718225574046	8.10451826890009	8.13189032347567	7.59057607311386	7.586652718806	8.03741040796289	8.05913712478801
"4154"	"ENSG00000132356.11"	-0.675865074398517	5.70919934507472	-13.5719136080958	6.44814520873912e-12	4.41528934366151e-11	17.111911397857	5.40462214275387	5.42139368631637	5.28971685301566	5.38240829450182	5.50686391604308	5.22577633779784	5.39388267457418	5.40150604557244	5.40052140332006	5.27488287859886	6.05675851588164	6.22055336278985	6.20389106750464	6.01822087734355	5.98411717284087	6.02103543083881	5.91823279604015	6.0549650111272	5.87586154665685	6.12877688797676
"4156"	"ENSG00000132361.16"	1.25149240970252	6.1359703705873	14.2898478423348	2.39956852863492e-12	1.82335402407833e-11	18.128304704196	6.75305927051698	6.60476625117921	6.74463488384757	6.72946019347049	6.74861461810651	6.67891864864571	6.65537809964341	6.91001147025892	7.02339236696649	6.83293549283251	5.63531978358322	5.31016467061877	5.30754409922086	5.07216510670321	5.75557675316095	5.76826073563981	5.41886793885214	5.31882938680461	5.90746778049308	5.54403986120166
"4158"	"ENSG00000132382.14"	0.356274655696491	4.78122575791466	3.51315088212101	0.00204802503266273	0.00296361945197682	-2.76196376378765	4.95851912778858	4.771863316991	4.90017559354242	5.06567643126026	4.90474718579851	4.81004137897392	5.02705333654289	5.39374364000023	5.0315352617174	4.80656235536873	4.71625115888673	4.5126767780205	4.3390399521501	4.15942699217271	4.78994462515188	4.57802859527426	4.30550208583786	4.96040200959422	5.04590758463943	4.54741774858158
"4159"	"ENSG00000132383.11"	0.40035111868657	6.03583457622745	4.81654493458153	0.0000906297667790914	0.000154426777310674	0.210069545632901	6.3632643052737	6.40130176193186	6.34166400289615	6.54935559614423	6.01083793522837	5.94025426706992	5.92650271402082	6.24974869501277	6.38650673821195	6.20823026207307	5.70853778022837	5.8521972301745	6.01180984823267	5.77129037608733	5.91438076900866	5.73008679442933	5.67668106285712	5.71848702999295	6.16925825383788	5.78629610183739
"4160"	"ENSG00000132386.10"	2.71419729913925	6.56267331586745	13.234103607741	1.04184018506195e-11	6.75722744792852e-11	16.6369738483748	8.22305027004879	7.7714029656546	8.02783185240072	7.91085072421193	7.83469697301095	7.82358139090776	7.63952071811881	7.85726328846045	7.97146923893311	8.17298109661182	4.4058163546071	5.31016467061877	6.10307022593626	5.95664044391482	5.38423525228397	5.09183006707418	5.95016259612452	3.83402472382466	5.33082973561255	4.65404372899332
"4162"	"ENSG00000132394.10"	0.217884063120622	3.63020983076998	2.3218832802955	0.0302883290530218	0.0381991282691435	-5.04136059639402	3.79818257936868	3.88444850871575	3.97518002174424	3.80575080461499	3.56050487896437	3.65607325380625	3.52851451551139	3.65770433481665	3.95077424975357	3.73876938510633	3.73389542741593	3.29961920025732	3.46590161104715	3.12690807129764	3.53395702481115	3.57913030975384	3.22465241607964	3.60824171328744	3.93804864738198	3.53793966166524
"4163"	"ENSG00000132405.18"	0.577278563764017	6.32185613203286	6.77389423555331	0.00000101802552678914	0.00000228667945383917	4.76407004260133	6.69366841170495	6.43238436544094	6.81733927256899	6.51991181825175	6.41810356577504	6.76971827496434	6.72991254586059	6.23802943186344	6.73764212666181	6.73591103843764	5.94202107220447	5.81166626064708	6.02179739273064	6.0750089772099	6.26257109258063	6.12124655505092	6.12300862517109	6.37826230032377	5.8203379534034	5.78858155980586
"4166"	"ENSG00000132432.13"	-1.30957565026554	5.12901453270454	-18.3295883204525	1.80341823500211e-14	2.841140880456e-13	23.1911027554599	4.31842450228513	4.67909754583476	4.3155477860233	4.705644632787	4.67683457311415	4.4836881929142	4.31997610325507	4.61160190728167	4.47666956673742	4.14896635965213	5.8522476141089	5.95398853073062	5.64393257291338	5.83038043223894	5.6735237172779	5.75954059131568	5.64523921326837	5.69150514816865	5.8502162160077	5.94326544817579
"4168"	"ENSG00000132436.11"	0.62057063677266	4.82415482015355	5.84867661619944	0.00000807306687597599	0.0000158859605440878	2.79142326315989	5.22433410899524	5.35707127837474	4.93457435384558	5.32660985452416	5.48950176044871	5.25750035594514	5.12643544204417	4.97034266778676	4.85724842306423	4.88169418307268	4.29923979825074	4.73125121457041	4.75766773542426	4.25881974680322	4.86408104719091	4.85404633835579	4.35227684494284	4.16924431506441	4.4046713628309	4.36648557153618
"4171"	"ENSG00000132467.3"	0.307258241594588	4.12191564783205	4.06324943946566	0.000550970725222848	0.000853033295360025	-1.32808037488082	4.01197158790702	4.25275916232947	4.18535464045885	4.39012167316018	4.37935184883742	4.29453773526967	4.26634763528454	4.40647419870023	4.41462766497546	4.2899519005046	4.1389610164122	3.91572407594703	3.85361312497986	3.66884614329858	4.07276692904165	4.12011161723897	3.63290531079137	3.90758981850932	4.22932482240986	4.00697205058481
"4172"	"ENSG00000132470.13"	2.03591183970731	7.5733634445765	10.8821585087975	3.93838981635428e-10	0.0000000017367625861094	12.8498537326661	8.64492801254254	8.55315607944987	8.73082056997753	8.59210282610367	8.36542573194722	8.88949349469188	8.40670144574643	7.99739428087795	8.62860217200707	9.08987809145005	5.93491918354088	5.37805015494309	6.4186812458848	6.89392524841809	6.91624887305617	6.92486903814618	6.90411364807087	7.19235532016775	6.71892767759776	6.28667579691011
"4173"	"ENSG00000132471.11"	-0.568476463021285	5.20454671605762	-4.83609997447929	0.0000865037249282403	0.000147811216680661	0.31756794577319	4.68074310963837	4.70401248846857	5.1253388463002	4.92409173069851	4.63383225683047	5.24791885461087	4.80862243470412	4.55505662082173	5.11861593669539	5.41453306559351	5.54091627628902	5.04275919415693	5.56143237348655	5.03057934404685	5.50280081593941	5.53041057504152	5.85592214029203	5.77552406966631	5.54052651070416	5.4972976771679
"4179"	"ENSG00000132517.14"	3.94961294181612	5.54450660387809	15.4584855012103	5.22262638823529e-13	4.79895651827248e-12	19.8783931719585	7.85301348049117	7.62844693024791	7.81600923187287	7.24634674492579	7.35821266768478	7.46357601570012	7.41618636436241	6.86540475976958	7.48132499734709	8.03024157476097	3.3686505940027	3.12684181396091	3.82651946409758	3.87087280613355	4.29579728761639	4.44415754102425	5.12973690123386	2.36073845952663	2.52347481355494	2.78457962924837
"4180"	"ENSG00000132530.16"	-5.58191982678142	1.62699888481423	-4.50345170961209	0.000191580588853308	0.000313299539837921	0.836646119403769	1.60947328428852	-0.436117910713392	-1.21910025004716	-1.46904331468127	-3.46344744278007	0.750217219045859	-3.5267679199898	-2.24733546510392	-1.46801538438638	-0.059825977309632	3.42766475360378	5.13690185183948	3.82651946409758	3.56262582341616	4.20362301454133	5.22729712543762	4.32367228875238	5.9027543505944	4.25412175387594	4.20476043180317
"4181"	"ENSG00000132541.10"	0.528696742021633	3.04158689682529	4.18743436052201	0.000408963945059688	0.000642328607164524	-0.61371474212224	3.21888882873421	3.35756207444714	3.15985878987658	3.6523668584924	3.6495504905774	3.21387342354488	3.28316094573163	3.4466875113653	3.29082470940258	2.86810260806967	2.90356060084478	3.02020896546968	2.66511601750112	2.87870646361158	2.82129905789281	2.99526868282962	2.64162252789248	2.01647403466117	2.63752489163515	3.11108045392555
"4182"	"ENSG00000132549.18"	-0.354535038705702	6.14764998805228	-5.33607132125273	0.0000265170557513186	0.0000483529772570872	1.44076812720745	6.14839341642489	6.08477869400191	5.99819301663162	6.06308065487916	5.79158112703866	5.98048304949058	5.76186748904788	5.89810685113905	5.95855999472016	6.00407177722163	6.41787389885786	6.63031355731496	6.25559065880919	6.40204195470606	6.12144077577734	6.19568195937449	6.24434002287372	6.53290054474932	6.15376767715573	6.30993264083137
"4183"	"ENSG00000132570.14"	1.20344071238021	2.82310575600102	8.85277033735007	0.0000000146037008414897	0.0000000455548938885526	9.81460209776222	3.22855516332769	3.40011112470914	3.3404310355184	3.53738295447816	3.33096842357003	3.40827510104788	3.77883786959563	3.70506978975696	3.36393690141197	3.4984001409394	2.54691778962039	1.70812865653867	2.06735223455688	1.70747880290164	2.63219433765567	2.33752137937821	2.42981344541386	1.81943718760161	2.470595253952	2.15070752804626
"4184"	"ENSG00000132581.9"	-0.311624031146509	5.252197655697	-5.0016100578577	0.0000583669521753648	0.00010197910252245	0.709431398472642	5.15252493935676	5.14714229477676	5.09758273489475	4.93873025016496	5.1155990588031	5.09140721609386	5.10477294735168	4.85716248880689	5.03389549952954	5.41453306559351	5.45132189802318	5.46918230654136	5.21481566189069	5.50390097923854	5.43028261980341	5.39307790912187	5.61013897108229	5.28737403376637	5.27575010689717	5.45475813220337
"4185"	"ENSG00000132589.15"	0.264730683168387	7.36701703112349	4.95925233990677	0.00006453908041537	0.000112155400944123	0.522631233527779	7.62659575705565	7.52344667537456	7.64378702436934	7.5129995548446	7.33849182123306	7.47652695073687	7.3544990225041	7.375138792023	7.66612567729859	7.47656942748457	7.3853076978503	7.23956316609034	7.13125194372242	7.25355763139781	7.21732521032553	7.18033687589955	7.33692769733488	7.3715282979336	7.11814002366096	7.11222137533012
"4186"	"ENSG00000132591.11"	0.339333036578048	4.61048793123192	3.96464551606711	0.000697938213395998	0.00106712467388255	-1.67132848432132	4.83898233028763	5.00275238544159	4.86218989085812	4.77616981406528	4.69858415650461	4.56970960883071	4.61584973545677	4.84907561202214	4.98105681668961	4.68232642918876	4.64840412973973	4.38036154936149	4.27701409719333	4.30992873035163	4.50224816508381	4.31785689900093	4.38725298318581	4.22343641542801	4.96355933191591	4.32299954403249
"4187"	"ENSG00000132600.16"	1.96480821642599	4.58675276699293	22.8608469832273	2.08452785866337e-16	8.58781670016292e-15	27.743449976595	5.79371288266579	5.39677210345135	5.69668277246593	5.48348994648296	5.46348386725867	5.55146489879112	5.64765847368745	5.63953354508853	5.80879831619045	5.4211182198531	3.7103214545222	3.48287090150783	3.70285212807377	3.3002396741832	3.7430011235416	3.66464838093989	3.41971285544489	3.28206414539872	3.90426692736989	3.62236272294132
"4188"	"ENSG00000132603.13"	0.358461105862487	4.42438457578005	3.59089457099891	0.00170330557060274	0.00248711053955705	-2.51296632920159	4.46259886684854	4.81824223928169	4.52800990152459	4.56595210667493	4.86426558094014	4.48135373440987	4.6817103222219	4.93410352435543	4.54113933075673	4.29474093408355	4.3366739859257	4.21408869906372	4.34859425886335	3.9865514188272	4.45505299741412	4.51954814774953	3.74501567711291	3.94031776355088	4.46577823765422	4.30395378834195
"4191"	"ENSG00000132613.14"	-2.90566076798434	7.0757886471626	-17.8134887552877	3.18714899210404e-14	4.47458373462878e-13	22.5561759981095	4.87635590536978	5.95911306749698	5.52930904167621	6.1895082258307	5.59531742846539	6.32772726390494	5.10913154595658	5.0849593453417	5.80741939609418	5.74883830351964	8.62393054349297	8.54557423689251	8.38532099119316	8.00471198111932	8.52194326376771	8.4011208835519	9.01218739870474	8.32877771066013	8.80072336267149	8.66380304754198
"4192"	"ENSG00000132623.15"	0.427109985383736	3.07540383496037	3.3100738831347	0.00330426982018817	0.00467463124136574	-2.68310087215916	3.71466997097873	3.48880660772539	2.87382735167999	3.36986044325115	3.25471844425739	3.35316546524038	3.32872352311207	3.43808721739645	3.37142171737499	3.03767055096768	2.71743418071677	3.09717094728457	2.95091032633477	2.55286685695383	3.19953798574059	2.89266419759527	2.25904942386015	2.62511553185184	3.17959173225953	2.80278422462596
"4193"	"ENSG00000132635.16"	0.496895097464067	3.34268760199582	3.33640580944226	0.00310644335641457	0.0044098760482655	-2.7447049081903	3.72836112987111	3.62549527969377	3.84211849195265	3.33585595565002	3.6702452415029	3.79414117544076	3.4250995843371	2.88194755184104	3.32976621096442	4.08405441584829	3.31963713152675	2.84384666639623	2.89114518147646	3.68084367639817	2.74112870920883	3.04714645337526	3.12870382203405	3.43534339553104	3.14143558983356	2.9074363770339
"4194"	"ENSG00000132640.14"	2.68512604900396	5.23971722941343	19.5332623410189	5.04134880590777e-15	1.01406780366788e-13	24.5442447091053	7.01459292296449	6.7298319395085	6.61806985426097	6.47709710567081	6.38584594690967	6.68704509880848	6.92382476143759	6.3198893542561	6.04943529760877	6.54109486145362	3.65212082146701	3.88566684209086	3.93619954295933	3.93739180620788	4.12826204163335	4.08020474195455	4.57188487284551	3.79876361933686	3.47635452324068	3.58076863365365
"4195"	"ENSG00000132646.10"	1.02079643698	6.67135674551634	11.6898138023696	1.064138038693e-10	5.3774928605647e-10	14.1962641727774	7.35845737746703	7.1765072140358	7.06645112312288	7.09592271812838	7.51495659237224	6.87394926707689	7.21486759570783	7.36099044835851	7.30591746793365	6.87431465270709	6.18800304915989	6.24104774766731	6.08603591145357	6.2543105382815	6.34501512333852	6.36301078404838	5.84966586404849	5.84630920360466	6.32844358136685	6.0829586504473
"4197"	"ENSG00000132664.11"	-0.276191802358406	3.43839100770174	-3.03108525781252	0.0063142193569237	0.00863685439343792	-3.52353339199683	3.34865670370454	3.44883013201445	3.26757260717683	3.42172761556397	3.44172463560215	2.99569325349535	3.37289110638764	3.46373580476706	3.20963901383841	3.0088156882955	3.79344367559446	3.72520216989761	3.47174248963621	3.74510387520155	3.55542609720156	3.2817709360882	3.13694781612896	3.6351458969891	3.72236483368998	3.72138580276117
"4198"	"ENSG00000132669.12"	-0.933104702778345	4.39647641503514	-10.30800988186	0.00000000104214160795355	0.00000000414375073794153	12.0203389436229	4.4104727113063	4.10157668120787	3.88062932109707	4.05601134201681	3.97118078485665	3.79037434551784	3.81841552719786	3.77844297608718	3.5303138626291	3.91395650195406	4.84089413754269	5.14054272453749	4.75527520578656	5.02823349793506	4.64326495036686	4.74832092836487	5.07071411772887	4.88114314858057	4.68885978966577	4.88090574632339
"4199"	"ENSG00000132670.20"	-1.00176549057027	6.22181832036256	-11.204947035991	2.31535674598839e-10	0.00000000107670870941209	13.3957866349303	5.64103135279117	5.82925387621196	5.85702572221	5.72125171380699	5.54817917459477	6.15540444207566	5.39269134912177	5.35885617846748	5.66393681933457	6.04728024879066	6.77680080701138	6.82388894960768	6.59693937587626	6.69088956253525	6.63093092130302	6.80049973840927	6.45187152321926	6.84666893307688	6.93055139360612	6.67241432520098
"4201"	"ENSG00000132680.10"	1.2437274784934	5.38760288834698	10.7716717768835	4.73595707341784e-10	0.00000000205510265099237	12.7383727978928	5.66881081122926	5.44097808263477	6.09612236930706	5.92122802203493	6.005612877055	6.10852574965972	6.32841202682653	6.18118576761068	6.13931492936323	6.12126309352545	5.17471412849901	4.82020462670726	4.7837269750419	5.00456282681152	4.35820732302372	4.43445055711464	4.86525597729762	4.87268983314018	4.50574991825952	4.92104187179764
"4203"	"ENSG00000132688.10"	-3.81660039635885	2.08130557233482	-3.0446730729406	0.0061200746249106	0.00838797317764012	-2.56290537596687	1.98513654523322	-0.0142912457719089	-0.500871218462541	-0.246650893344826	0.52361350151243	1.37092974471622	-0.0158060007124236	-1.08979418811744	0.463597640633365	-0.733015661042524	3.56543108727172	4.02612569983611	5.56962564704141	1.77619155298565	4.95088587472819	3.21530105940472	2.62998782740908	6.70466233106933	4.269682560026	3.17536958228053
"4204"	"ENSG00000132694.18"	0.798883590807214	5.35672327819513	10.9126298677061	3.74397085390121e-10	0.00000000166025076241541	12.9696145001107	5.79208409892982	5.3649040497883	5.8319770961299	5.72782222957932	5.53614996337306	5.85806704637947	5.78566128626081	5.77716493521734	5.92589143487448	5.94893496999355	5.10410945691875	4.92946916748153	4.86364349011712	4.95355314326974	4.88288421081079	4.8059211949878	5.15836679976387	5.09245568200803	5.02116762299203	4.77423768502691
"4205"	"ENSG00000132698.14"	1.9190455973952	3.87640823882861	11.9998401781873	6.55442693290186e-11	3.49287127683374e-10	15.1006794756598	5.09556053492687	4.71017456955428	5.0488945780223	4.95482294397231	4.86938833835416	4.86837685751911	4.5994202905323	4.51472708935225	4.41643782210238	5.1161992236691	2.65952560268876	2.77055115707248	2.25516739489508	3.37598909486975	3.01969281333623	3.41113128652952	3.4331646549135	3.25630104933364	2.5958055015105	2.55683397341771
"4209"	"ENSG00000132763.14"	1.07278982648029	2.52476363558095	6.29534675094241	0.00000293219289114679	0.00000614236671614774	4.57221128381547	2.67810000348066	3.02331370792391	3.1732171727316	3.06641722462231	2.96998896732428	3.01518942912115	3.40160240302917	3.32602041596925	3.40463099792294	2.84869386188354	1.25918461461662	2.20194326920163	2.4092010235675	1.8839053702859	2.16922236131312	2.38868614000471	1.80056166854791	1.44677829059332	2.38337284183993	1.64524294763948
"4210"	"ENSG00000132768.13"	0.523296110472047	4.19516598178381	5.50446519688945	0.0000178894857595182	0.0000333758097183995	2.10981171142552	4.63422938337409	4.64572976343382	4.62030674884537	4.25887713988193	4.44258415009935	4.09217236861292	4.33989283083018	4.53099443623075	4.64669095669093	4.48902857758658	3.97454375259345	3.94099821209056	3.88020733499157	3.73937888736792	4.17339401253078	4.05825026331325	3.37858812205869	3.83981868759964	4.2224873923563	3.99514661518803
"4211"	"ENSG00000132773.11"	1.62215319603076	4.13709109854693	17.829144568682	3.13190006381018e-14	4.40901456459172e-13	22.7536680372062	4.98156816587038	5.25750054157169	4.97327211530675	4.705644632787	4.94533719158746	4.98831372312975	4.77974952526002	4.89849872810489	5.06999386885932	5.00077836923008	3.15476671968596	3.35080665511611	3.37532615792948	3.61358723799173	3.41685667385317	3.37098413827125	3.37161856724384	2.70347116955329	3.48780454398422	3.29594324560224
"4212"	"ENSG00000132780.16"	1.3276276398998	7.85885782215802	15.3287133024701	6.15629682097226e-13	5.55790261553917e-12	19.5051016465015	8.33774267948491	8.32248244632314	8.53465566314169	8.69711976796484	8.4909046802295	8.47747895886926	8.60129086313181	8.7758324376248	8.61250608431656	8.37713253821531	7.22153353767066	7.07997196218012	7.20498725708773	7.11286244215841	7.22035255006263	7.53339766961209	6.78458048173452	6.94132864415342	7.53214106267826	7.31885471652067
"4213"	"ENSG00000132781.17"	1.88886381744767	4.09373498193441	18.0352548213453	2.49098029254292e-14	3.70380772892658e-13	22.9867598830774	5.1230288133267	4.98888021086003	5.19575544656735	4.83994572449859	5.139118876412	5.14696009020541	5.12786810853816	4.65492368177295	5.16887771946331	5.16016286218349	3.01551553364976	3.30611783755606	2.86475368258506	3.15298158290753	3.27911854646976	3.19819380313455	3.37161856724384	2.59802187096956	3.33980864641664	3.20304803392748
"4214"	"ENSG00000132792.18"	-0.417869751984475	5.37460339127167	-5.02074992954523	0.0000557773930827448	0.0000977027532203095	0.742225858882838	5.05539009645133	5.13000794799491	5.33301102066627	5.50550784870706	5.20644995910028	4.97675889558893	4.99600974953477	5.21020326670042	5.16995115332302	5.11484585111123	5.43703059699981	5.78166912155664	5.61123182930999	5.39158594992077	5.64476801878644	5.83618700646769	5.39672460506057	5.17039433110051	5.77276805369275	5.75157252336005
"4215"	"ENSG00000132793.11"	-0.483828190063648	3.66733507860317	-4.23124741287913	0.000368132143125688	0.00058164991347634	-0.824340058402832	3.4221031483868	3.03808545855387	3.39465951498143	3.21278072529247	3.52198792946339	3.7365792170329	3.68073453926899	3.25434864058544	3.34884975695369	3.60249540611776	4.34281966099505	3.49429824870564	3.94881794737353	4.15513325376258	3.99004200679797	3.42099590643908	3.76110537965121	4.24105733727043	3.90426692736989	3.87554056706127
"4216"	"ENSG00000132819.16"	-1.47726390679389	4.21638408049447	-7.20114644859945	0.000000405963656611852	0.000000979686382735665	5.95921062278348	3.20426679436937	3.55876916589296	3.29634525680548	3.37943059470192	3.66141238713071	3.61832617218256	3.40160240302917	3.42073127826268	3.77286426432795	3.33132657254279	4.8899846515659	3.80537251858159	4.9829600472665	4.77199156445637	5.1418085734713	4.96945353733116	4.96355062277984	6.27726847879707	4.61594663952462	5.26427008686946
"4217"	"ENSG00000132823.10"	0.371082663222059	5.16480104856136	4.17182962668122	0.00042457497214407	0.000665935421424937	-1.26083794495619	5.68557626337431	4.80965900102876	5.26497549569079	5.24781696589524	5.4047136792451	5.40273455429026	5.42451679497717	5.32193593789777	5.2923041438589	5.61738601484215	5.10772297174685	4.83376176679199	5.08936392917132	5.1880802077095	4.95735174567847	4.94744015773901	4.94723564230886	5.13077016724978	4.75036367554559	4.8723118561854
"4218"	"ENSG00000132824.13"	-0.639802952131635	7.46887429489435	-10.7094326118695	5.25750253160182e-10	0.00000000225669296913926	12.5335066445022	7.20503202805882	7.23350257957994	7.2089221577969	7.116455803134	7.0580127865309	7.28034033230325	7.16375393754841	6.9853621850117	7.00936812686905	7.23261264815686	7.74452440398762	7.79833111240237	7.86572440067678	8.0059046607705	7.55609188476282	7.61112344289293	7.81941227117965	8.02492252432257	7.70519875923932	7.75288985266255
"4219"	"ENSG00000132825.6"	-0.846516192285995	3.82669666301254	-7.35493939474578	0.00000029332335629788	0.000000724635794502711	6.35780118621735	3.83345021434096	3.71401254745195	3.56985483367846	3.19120731334412	3.33096842357003	3.34291536854662	3.2676479463603	2.76990123982138	3.37886790185786	3.54336028203043	4.16694143363206	4.4756825705383	4.63028842894803	4.64607825823749	4.2491292281151	4.01981882215879	4.06316354700898	4.09366854045768	4.14505590551225	4.10192045464008
"4220"	"ENSG00000132842.13"	-0.93275668660774	6.86073313712052	-14.9974791254111	9.41833185948188e-13	8.02803276655552e-12	19.0577220721502	6.29475219330321	6.5041818336123	6.32779420984047	6.54457845588236	6.4106556853726	6.34772917027967	6.38402469308771	6.49439078898431	6.30628361870104	6.32986915748715	7.42639931084534	7.53515264595226	7.34521767362335	7.36092104150556	6.98471075237645	7.24423835502853	7.12223026257282	7.36501385979585	7.38068828159886	7.5058307525606
"4222"	"ENSG00000132854.18"	0.200908920634809	6.94040167070076	2.33074128036702	0.0297282383580435	0.037524855243627	-5.4805024223129	7.29115319168401	7.03025680210532	7.08010776834012	7.18899810912757	6.95184162061402	7.00973270676466	7.10749861421361	6.76367670346975	7.10535128686244	6.88109724697388	6.34013414890829	6.61469207331805	6.84041208535618	6.6819633466452	6.93397870087089	6.9283313347913	6.96615554983282	6.97791346635514	7.17944463105717	6.93529402672484
"4224"	"ENSG00000132912.12"	0.198196858909845	6.75420682693718	5.25175863306007	0.0000323241101239456	0.0000582522690130972	1.22408683845445	6.84822095671151	6.83013825988514	6.93898003120524	6.79841222442158	6.85864165819427	6.86323116144754	6.83539509165193	6.85937845593247	6.75812917181117	6.94303670312078	6.69868795685349	6.81594176029178	6.6919473517349	6.57674035288906	6.57368997891712	6.64768297916562	6.64560038363974	6.62721094985403	6.63130035528352	6.64177075573267
"4225"	"ENSG00000132932.16"	3.51216042683879	0.834011154996255	5.76024773711072	0.00000989222289192606	0.0000191551600716429	3.46974349349262	2.89998842654442	3.208826694836	2.59819290906656	1.96518774983088	3.06235298547294	1.28787400498866	3.28829509720306	2.55605055475073	2.56826000200516	2.27185009412929	-0.1776792471154	-2.32161868685538	-1.087224802552	-1.14757286118726	-0.989604931245861	-0.418668782052893	-0.364183093788726	-0.599515361680612	-0.65388677672915	-1.26670087569533
"4226"	"ENSG00000132950.18"	1.12795298262636	3.27454584893952	9.87559822412237	0.00000000222329806594707	0.00000000822891418310897	11.5992195956192	4.03418869746972	3.72318225019179	3.6420867353795	3.81987767431777	3.93254563814209	4.00059205290819	4.08646903472653	3.86118899167425	3.46534742258333	3.82405988192739	2.69838842502622	2.24316593192814	2.95091032633477	2.72496622963048	2.59120592620483	2.78983325150011	2.97163944275702	2.80173518586816	2.7304201033099	2.59911377691028
"4227"	"ENSG00000132952.11"	-0.243031438383585	4.54483795745184	-3.62502561829341	0.00157064153121547	0.00230219459667791	-2.47353182513481	4.37826835981508	4.36050334975926	4.26028888071646	4.74504447523775	4.43050409712095	4.41929276627762	4.56175533662683	4.47953766088995	4.34979733993744	4.29234840444585	4.68272644613063	4.38650722443084	4.80932384883506	4.53480214119184	4.77538101841708	4.81530155989976	4.49700389163794	4.75803664293747	4.69381183700231	4.66652386772665
"4228"	"ENSG00000132953.16"	0.523786777045983	5.87474794192709	8.76369783414848	0.0000000173123029843963	0.0000000532952429880626	8.97038933595003	6.26922223621014	6.09599905583001	5.93620765532297	6.16689069070276	6.1420320752816	6.25715925296663	6.17193674678054	6.20862396162657	6.0800215780681	6.04515028525285	5.53690135243375	5.87750831870369	5.84182220670869	5.47663127112674	5.49726475756956	5.61984877096889	5.51845995557312	5.49071214673496	5.52393833003793	5.73862819064224
"4229"	"ENSG00000132963.7"	-0.536353831057613	6.12765511728488	-8.36788827015032	0.0000000373350252276303	0.000000107524455853731	8.15840225226485	5.90263245537356	6.03409968712452	5.86322051005248	5.84383964060308	5.98452132517046	5.74779129777324	5.77472827499275	5.887090855117	5.85491423434605	5.71082391871134	6.48956213296907	6.21710914738883	6.20652052456466	6.43959795932966	6.61210182986612	6.45949430809092	6.27920763541062	6.13372106834176	6.56167444061058	6.55045109986095
"4230"	"ENSG00000132964.11"	-0.251092640276867	4.01284239496925	-3.34367116953206	0.00305392616245188	0.00433830727840597	-3.01004027044167	3.96069568596992	4.10859141969978	3.70168478721974	3.85116626297979	4.00648503529268	3.8531101008658	3.81486208934011	3.93944543222337	3.95077424975357	3.62168046331426	4.23460659189596	4.0142678656219	4.12963651281122	4.54796250648281	4.29834621944708	4.00349856847243	4.01477594613502	4.17383888914166	4.02444722213312	4.00697205058481
"4231"	"ENSG00000132967.9"	0.475187160142069	2.93739291920487	3.24445255542987	0.00385221575328067	0.00540903719663944	-2.76463683467441	3.09753999333147	3.51720004650121	2.82951845517302	3.27049622314876	3.28953046937476	3.15650224431574	3.44362561792487	3.48058498945928	3.22624575882558	2.71930907110051	2.3289548929208	2.73245798590041	2.85584812936317	2.86825210597442	3.12682866343209	3.06612955674283	2.21300205634071	2.01647403466117	2.74321570861499	2.76614238099169
"4232"	"ENSG00000133026.12"	-0.472065524439168	9.23338534169519	-3.71772120602535	0.00125960101533509	0.00186750328696018	-2.40501440841655	9.14827406212982	9.06504329253514	9.26961454696203	9.06997698218913	8.80847406651403	9.03108774682004	8.76088675060382	8.69422008277219	8.94424080749118	9.1785382772449	10.1605679573139	9.84423045932101	9.17212615793014	9.46794859528882	9.11589722886726	9.26136906315208	9.37210971605301	9.44766783642824	9.88303807872761	8.97239512555955
"4233"	"ENSG00000133028.10"	-0.536285472979015	6.36995885189645	-5.16604440097185	0.0000395572243585134	0.0000706212799576989	1.02607759701141	5.95452022250689	6.26196424805277	6.12962790418392	6.22245096979285	6.09469990335544	5.96719770631076	5.93471152729635	6.21932929913492	6.18250453566935	6.06069747999369	6.90433994454297	6.97070294594665	6.53970099127285	6.08407187338738	6.81841610627147	6.29490633827733	6.9053206718107	6.24706516175777	6.72256676455193	6.88438244381308
