"logFC"	"logCPM"	"PValue"	"FDR"
"ENSG00000143207.19"	0.426630065114738	5.71856261043641	0.0000000167588879620404	0.0000000362927523358437
"ENSG00000166164.15"	-0.437060382339002	6.72513902722274	0.0000000168661397128764	0.000000036517351174396
"ENSG00000108561.8"	-0.793944711155706	6.48114731892627	0.0000000169495944104692	0.0000000366903429246134
"ENSG00000167881.14"	-0.546960128543929	5.60529680896075	0.0000000171628802004741	0.0000000371442451318566
"ENSG00000108671.9"	-0.605335161672317	6.73514164478653	0.0000000174725645415723	0.0000000378065408900155
"ENSG00000078246.16"	0.470820499239849	4.14899739622949	0.0000000177599477837662	0.0000000384203147129315
"ENSG00000151725.11"	-1.07342354776304	4.81285116345243	0.0000000178905921731346	0.0000000386948272132837
"ENSG00000101846.6"	-1.10899231807667	7.36698148018556	0.0000000180016355177987	0.0000000389268392515015
"ENSG00000103811.15"	1.01139366193246	4.79549085216345	0.0000000182412406424787	0.0000000394366985522183
"ENSG00000123104.11"	0.763721034321163	6.7491729530011	0.0000000184311562459757	0.00000003983894036494
"ENSG00000198169.8"	0.674195917490913	3.24467561387996	0.0000000184566783288941	0.0000000398857515551535
"ENSG00000264112.1"	-1.06650841490767	3.82907805277669	0.0000000185832503433937	0.0000000401508710832243
"ENSG00000128585.17"	0.419423076055071	6.51931510384163	0.0000000187320624159345	0.0000000404639213041717
"ENSG00000163683.11"	0.72624011376006	5.62817986855186	0.0000000189224003854314	0.0000000408665235615878
"ENSG00000173473.10"	0.524337166830613	8.19823704334782	0.0000000194602552547024	0.0000000420193291427649
"ENSG00000115762.16"	0.354824960489129	6.86501539654637	0.0000000195983586709728	0.0000000423086742940938
"ENSG00000213462.4"	1.00476509682909	4.25117856815363	0.000000019625289357112	0.0000000423579504028527
"ENSG00000163710.7"	-1.06162227441638	5.54189763401486	0.0000000200222887657669	0.0000000432057711781574
"ENSG00000120314.18"	0.541507787873857	5.82588959581197	0.0000000200438239572517	0.0000000432431987068534
"ENSG00000013573.16"	-0.922179473843858	5.253676535019	0.0000000200640439170527	0.0000000432777736580407
"ENSG00000170242.17"	-0.397364822837614	7.61229234281429	0.0000000201216392603325	0.0000000433929353244245
"ENSG00000142599.17"	-0.667183792373247	6.14174927997995	0.0000000203264721200993	0.0000000438255047654209
"ENSG00000173230.15"	0.446415080221628	8.59636706690202	0.0000000205038502003605	0.0000000441987111379819
"ENSG00000172340.14"	-0.566194046479103	5.65030950165458	0.0000000206465431138134	0.0000000444970088536842
"ENSG00000081479.12"	-3.96510244339117	8.52108725735414	0.0000000208302302457643	0.0000000448835134487455
"ENSG00000142230.11"	-0.587554508293326	6.84425267785228	0.0000000209206315961844	0.0000000450688929939513
"ENSG00000227124.8"	-1.19583881323702	2.51703404628499	0.000000020975597194826	0.0000000451778725638508
"ENSG00000168566.12"	-0.609337199265131	3.98906233568501	0.00000002109554268309	0.0000000454267330857275
"ENSG00000110442.11"	0.516837752823861	4.30731503220673	0.0000000211217731992496	0.0000000454737278621023
"ENSG00000188158.14"	0.669684088716226	5.14903342450949	0.000000021204860101849	0.0000000456358539798189
"ENSG00000173065.13"	0.782381566527559	3.46428788150623	0.0000000212059230383983	0.0000000456358539798189
"ENSG00000160703.15"	0.917164345996126	3.49405038434755	0.0000000212308607184536	0.000000045679994110451
"ENSG00000100412.15"	-0.49056045083589	6.6080352291911	0.0000000213098126572483	0.0000000458403078611936
"ENSG00000198176.12"	-0.57326813505576	6.58656550568938	0.0000000213177664587538	0.0000000458478599599584
"ENSG00000132953.16"	-0.521034139990771	5.90510373521361	0.0000000213317627431225	0.0000000458684016974954
"ENSG00000160570.13"	-0.558574312279168	5.1732189652985	0.0000000215531762420158	0.0000000463348386752836
"ENSG00000152242.10"	0.458730668457643	5.30756035938474	0.0000000217310041809812	0.0000000467074009880326
"ENSG00000185842.15"	1.10330789651892	3.91900021742328	0.0000000217413427115391	0.0000000467198907622599
"ENSG00000092978.10"	0.438957835157503	4.93022227367726	0.0000000218167055919745	0.0000000468720768277295
"ENSG00000138107.12"	0.458244793119452	6.60737558619713	0.000000022165684746177	0.000000047611927746836
"ENSG00000161542.16"	0.798504756420058	5.00499459515314	0.0000000221867055904439	0.0000000476471623283644
"ENSG00000142192.20"	-0.509011235500626	9.3026906211107	0.0000000224350437620261	0.0000000481704570495937
"ENSG00000067606.16"	-0.666123937801719	6.78473407666729	0.0000000224420766553233	0.0000000481755333901146
"ENSG00000105486.13"	-0.663570038677031	6.43069620321566	0.0000000227001132768445	0.0000000487193154957899
"ENSG00000138658.15"	-0.810058988492042	5.17582578717826	0.0000000233409347675207	0.0000000500842391071006
"ENSG00000243646.9"	0.877620251114017	5.72812060210514	0.0000000234889737972015	0.0000000503914180069276
"ENSG00000154305.16"	0.491059053459832	6.92184568283899	0.0000000237201492968423	0.0000000508767866543579
"ENSG00000156411.9"	-0.602383220785284	5.46903955329135	0.0000000237304520498675	0.000000050888307294801
"ENSG00000163918.10"	-0.731357608342655	4.92911761720972	0.0000000238555515849166	0.0000000511459457313017
"ENSG00000005810.17"	-0.428626736015948	7.24836331735625	0.0000000242602549985751	0.0000000520028191379927
"ENSG00000014138.8"	-0.805434916505579	4.63317973073854	0.0000000242982178630513	0.0000000520733769737958
"ENSG00000104756.15"	0.566628684868781	4.85707190137485	0.0000000244089454759333	0.0000000522998148600821
"ENSG00000085433.15"	-0.522287424673711	4.1112523301051	0.0000000246193192122923	0.000000052739621123447
"ENSG00000156973.13"	0.663769679719773	3.53204370845012	0.0000000247965769424664	0.000000053108318279226
"ENSG00000198089.15"	-1.03604849100969	2.99930004752708	0.0000000248371246387343	0.0000000531841230851006
"ENSG00000159267.14"	-0.500229401453607	5.1130562962656	0.0000000251921673472523	0.0000000539331898042108
"ENSG00000127720.7"	-0.614009949991345	2.99663448179387	0.0000000252119205065645	0.0000000539642828681267
"ENSG00000112576.12"	-1.20717448204975	5.5869049378498	0.0000000252918927710547	0.0000000541242309217158
"ENSG00000223546.6"	-0.764433025752032	3.01737258994654	0.0000000253277336201029	0.0000000541896917324989
"ENSG00000111731.12"	-0.537427712126388	4.76772034489951	0.0000000253796796989675	0.000000054289576039313
"ENSG00000135093.12"	-0.535965839903737	3.26645321243297	0.000000025510328438588	0.0000000545577366130133
"ENSG00000008405.11"	0.707351550976459	5.98386422181488	0.0000000258594156888445	0.0000000552928533968476
"ENSG00000103091.14"	-0.433582738005508	5.40503730932057	0.0000000259151542089901	0.0000000554005544401427
"ENSG00000218014.1"	2.46055570046795	2.52543931989127	0.0000000260087690098424	0.0000000555891647499097
"ENSG00000156009.9"	-0.635965363778221	5.47062239289103	0.0000000267100729092601	0.0000000570762564403925
"ENSG00000144426.18"	0.602703251131145	7.04234145966199	0.0000000267316211947198	0.000000057110476005862
"ENSG00000140443.13"	-0.671032685597199	7.3511296108988	0.0000000271861753564742	0.0000000580695805223468
"ENSG00000130005.12"	-0.936056275059731	2.72852367756883	0.0000000279091363297595	0.0000000596014854691201
"ENSG00000168502.17"	-2.36651906020985	3.70281709077259	0.0000000281288399031881	0.0000000600582451812535
"ENSG00000185670.7"	0.637912250396843	3.24309728797293	0.0000000282508209380252	0.0000000603062104384531
"ENSG00000105379.9"	-0.588726381067074	3.89693625959395	0.0000000285972817277348	0.0000000610331644567727
"ENSG00000106266.10"	-0.62012744606222	3.92845099961823	0.0000000286110288538035	0.0000000610498773247308
"ENSG00000112877.7"	0.916474135171973	3.5096795452599	0.0000000287797500075917	0.0000000613971966773493
"ENSG00000183765.20"	-0.843256109455974	3.85046446913373	0.0000000295215926981291	0.0000000629667869061583
"ENSG00000148362.10"	-0.708564777328822	4.77480659344246	0.0000000297844880162905	0.0000000635143897169047
"ENSG00000135913.10"	-0.441017280622886	5.77687143734331	0.0000000300733346733892	0.0000000641170951435336
"ENSG00000129566.12"	0.792341907804335	5.58417069971304	0.0000000301693666436094	0.0000000643085507943412
"ENSG00000141522.11"	0.685696518853523	6.73502555239332	0.0000000306791178631039	0.0000000653816227239506
"ENSG00000137944.17"	-0.867514015928409	5.51334233474473	0.000000030689047760127	0.0000000653892801645159
"ENSG00000167110.17"	0.5566516812899	6.96659327671769	0.0000000310460832803545	0.000000066136361141614
"ENSG00000173914.11"	-0.581703274009815	4.08877659948198	0.0000000313440698838933	0.000000066757369893064
"ENSG00000182919.14"	-0.725252770680752	4.2069250932989	0.0000000314260016233813	0.0000000669180583474352
"ENSG00000037749.11"	0.505029447302873	5.12982791332258	0.0000000317611252488218	0.0000000676177122844218
"ENSG00000066651.18"	-0.707749901479629	3.84592529063573	0.0000000320690416483307	0.0000000682591668253145
"ENSG00000186111.9"	-0.770782885081702	5.09599038702514	0.0000000321565649946694	0.0000000684313454691676
"ENSG00000148572.15"	0.428061514270803	5.43351778191618	0.0000000322229144619169	0.0000000685584029551588
"ENSG00000183576.12"	-0.357485433045654	6.89378944037575	0.0000000326891458090824	0.0000000695360329012412
"ENSG00000104613.11"	0.534278159905034	5.68096489414146	0.0000000328371844004875	0.0000000698365428336006
"ENSG00000116455.13"	-0.570168153131066	4.69305264948575	0.0000000331426718690849	0.0000000704717146130407
"ENSG00000142794.18"	-1.5540778512565	4.17387034520409	0.0000000331822312318375	0.0000000705412946191452
"ENSG00000160199.14"	0.496845486366185	4.42443694016787	0.0000000336419424537286	0.0000000715038525602523
"ENSG00000103174.11"	0.712927658589726	3.42234196897134	0.0000000336734981979508	0.0000000715561836706455
"ENSG00000069345.11"	-0.402025706279603	6.79159578208356	0.0000000340407414097623	0.0000000723216822333409
"ENSG00000116786.11"	0.503876884641153	6.25022806230033	0.0000000344302415215254	0.0000000731341420874065
"ENSG00000110851.11"	0.390561584720544	5.1506913427138	0.0000000346785945828069	0.0000000736465152294679
"ENSG00000187475.5"	-1.33476091917391	2.49753586865064	0.0000000350298060979927	0.0000000743770718364581
"ENSG00000033030.13"	-0.650209255239334	5.62543410713226	0.0000000352909368817623	0.0000000749083966615048
"ENSG00000167291.15"	-0.95714849690934	4.10394224609633	0.0000000352945658075624	0.0000000749083966615048
"ENSG00000068120.14"	-0.640332590407363	5.75451405900049	0.0000000353146593770054	0.0000000749356302922719
"ENSG00000204673.10"	-0.662393036410551	4.85452031155658	0.000000035340817028642	0.0000000749757177052954
"ENSG00000143952.19"	0.530064646123819	5.55879345406613	0.0000000356013553923186	0.0000000755129262679004
"ENSG00000162836.11"	-0.813422575915124	3.43425201852221	0.0000000358432807419483	0.0000000760104426584801
"ENSG00000110002.15"	0.893608667583152	3.22770179135272	0.0000000359190375775894	0.0000000761554445784147
"ENSG00000185567.6"	4.68136979145513	4.45721067443888	0.000000036049399908802	0.000000076416137563461
"ENSG00000171135.13"	0.519093543684845	3.8495154577511	0.0000000371578480171359	0.0000000787496064261297
"ENSG00000159069.13"	0.553171184326473	6.45070431826621	0.0000000380227971830649	0.000000080566169226293
"ENSG00000166886.12"	0.740958274335078	3.49581576098467	0.0000000381154213198684	0.0000000807458494353772
"ENSG00000165669.13"	0.521892287272534	4.91211092556853	0.0000000382189166273055	0.0000000809484812555758
"ENSG00000141568.20"	-0.361051771037104	6.20739568143177	0.0000000386522771241977	0.0000000818397818866291
"ENSG00000170759.10"	0.44905636217152	8.07265487763798	0.000000038655596173605	0.0000000818397818866291
"ENSG00000184207.8"	-0.529681519002055	4.4549507546846	0.0000000390769478506795	0.0000000827148768966485
"ENSG00000157593.18"	0.436282509488179	4.89521762178098	0.0000000390948214537626	0.0000000827357388394946
"ENSG00000148153.13"	0.547278262483106	4.82226264323948	0.0000000392833146956041	0.0000000831175977740289
"ENSG00000225663.7"	0.444869387491109	5.35854878007097	0.0000000393522593609312	0.0000000832464051548686
"ENSG00000174013.7"	0.658545703121962	4.02496407399454	0.0000000393982532469069	0.0000000833266192364896
"ENSG00000138346.14"	-0.936033676593713	4.84712379364877	0.0000000395490059569723	0.0000000836283181290979
"ENSG00000008382.15"	-0.643693414564669	3.10840226083372	0.0000000398902930734078	0.0000000843327052293577
"ENSG00000176834.13"	0.611671990089256	6.38638974755916	0.0000000401907490744005	0.0000000849504997334574
"ENSG00000124942.13"	0.726008093677653	11.0699205199386	0.0000000402254057459878	0.0000000850063407521704
"ENSG00000165283.15"	-0.613549437521998	6.0682243729711	0.0000000404454937615581	0.0000000854539414671413
"ENSG00000069974.15"	0.991511108393504	3.16349113660884	0.0000000406871884245117	0.0000000859470004815838
"ENSG00000086015.20"	-0.511277955095856	5.40275576356977	0.0000000410460258208634	0.0000000866872575615001
"ENSG00000174132.8"	0.562899947714584	3.57129304784472	0.0000000415102565233349	0.0000000876497518036203
"ENSG00000176974.19"	0.726053573609612	5.67974862806587	0.0000000417706652941094	0.0000000881815661149581
"ENSG00000149485.18"	1.049807546086	5.10725980385933	0.0000000420496348032682	0.0000000887523382153661
"ENSG00000138641.15"	0.586645341288355	5.76330630380914	0.000000042068919069418	0.0000000887748825925
"ENSG00000057704.12"	-0.67886337431069	4.94852834006106	0.0000000421624645298678	0.0000000889540935358221
"ENSG00000163507.13"	-0.901229294464133	4.36670645778207	0.000000042847637660788	0.0000000903811882709876
"ENSG00000165891.15"	-1.06688887014421	3.98347401971691	0.0000000439842387546203	0.000000092759730167367
"ENSG00000106299.7"	0.388950804340786	6.79387027892527	0.0000000441255124129526	0.0000000930386519389574
"ENSG00000168101.14"	-0.661104076953272	3.35880819002529	0.0000000446351459158839	0.0000000940939878868246
"ENSG00000100028.11"	-0.631398392870865	6.28521419070415	0.0000000446480508390433	0.0000000941019682614559
"ENSG00000063241.7"	0.772461646497174	3.90335683595226	0.0000000449941540089033	0.0000000948120635527615
"ENSG00000213753.10"	0.571553557954031	3.46216716636505	0.0000000450543572835477	0.000000094919541202313
"ENSG00000109113.18"	0.544096443724946	4.85568893461387	0.0000000450719404459802	0.0000000949372021763767
"ENSG00000155275.18"	-0.761033828831129	3.94803032055597	0.0000000453157753928135	0.0000000954141515454678
"ENSG00000126787.12"	-1.03577281235324	5.124977838501	0.0000000453168675961176	0.0000000954141515454678
"ENSG00000164117.13"	0.661405750699197	4.92592277914635	0.0000000453994789936267	0.0000000955685890932749
"ENSG00000169087.10"	-0.58644616851906	4.00462281546528	0.000000045487721042522	0.0000000957348140807229
"ENSG00000125814.17"	0.702073537475402	3.94881547178195	0.0000000458356503133134	0.0000000964474052983444
"ENSG00000198146.4"	-0.424050520300109	5.4581095908275	0.0000000465950247014967	0.0000000980252925371548
"ENSG00000148297.15"	-0.505183130297382	4.81363520675665	0.0000000469993233373733	0.000000098855690484785
"ENSG00000065328.16"	-1.01841149627573	5.23082271473253	0.0000000471585421506095	0.0000000991703681377907
"ENSG00000164609.9"	0.445776531813822	5.80723176315746	0.0000000475448004758174	0.0000000999622648960799
"ENSG00000184708.17"	-0.503840109196836	4.24483070328621	0.00000004784404120133	0.000000100570923030459
"ENSG00000143569.18"	-0.520236170494307	7.33259382181312	0.0000000484607948509008	0.000000101846627712107
"ENSG00000149657.19"	-0.423920489646357	4.78378805314647	0.0000000494953953547641	0.000000103999793253067
"ENSG00000153037.13"	0.615593550250482	3.15085329593911	0.0000000496782390188	0.000000104362733801913
"ENSG00000198732.10"	-2.83731069074123	2.2124868649814	0.0000000498265072183116	0.000000104652906164412
"ENSG00000100417.11"	0.824849015388247	4.51264290514074	0.0000000513494488070992	0.000000107829662645596
"ENSG00000118193.11"	-1.02457972074937	4.9313740986211	0.0000000516206509756948	0.000000108377110359755
"ENSG00000102554.13"	0.846865659683977	7.96758186885476	0.0000000529723059393754	0.000000111192275221403
"ENSG00000111199.10"	-0.965429490248854	4.12956633776369	0.0000000532712572229055	0.000000111797051715103
"ENSG00000011258.15"	-0.457378564912211	4.99592996612953	0.0000000539209626030991	0.000000113137538247536
"ENSG00000105220.14"	-0.634314989488639	7.06948251748881	0.0000000542209207870887	0.00000011374378564789
"ENSG00000170899.10"	-0.788528052116555	5.86915362796746	0.0000000542449560026401	0.000000113771077437244
"ENSG00000134759.13"	0.442809366149714	6.32066339607742	0.0000000547426630413144	0.000000114791615509718
"ENSG00000101557.14"	-0.590498843474249	4.92099522809541	0.0000000548309809796042	0.000000114953452403197
"ENSG00000122484.8"	-0.559725063853366	4.94571365887797	0.000000055066595718066	0.000000115423969371262
"ENSG00000135525.18"	-0.411170508430647	6.07616005354939	0.0000000553466622936487	0.000000115967982271656
"ENSG00000144635.8"	0.511846472625856	5.23506110733712	0.0000000553486105909397	0.000000115967982271656
"ENSG00000075151.20"	0.540177564341864	5.40589210930549	0.0000000558735064557828	0.000000117043993730658
"ENSG00000145391.13"	-0.408477203197783	7.12263243174138	0.0000000570027972325991	0.00000011938539976521
"ENSG00000205464.11"	-0.972669865566609	2.63632130928947	0.0000000570665733076708	0.000000119494717930571
"ENSG00000177076.5"	0.606526829944091	6.12918606761525	0.0000000571829518995646	0.00000011971411658584
"ENSG00000120833.13"	-0.926710297166258	3.4665411542497	0.0000000574665893658277	0.000000120283516362267
"ENSG00000115568.15"	-0.758205063102666	4.05680044289952	0.0000000583834871017236	0.000000122177895640374
"ENSG00000163362.10"	0.608407634297482	4.98882039310746	0.0000000586924433343651	0.000000122799538273989
"ENSG00000223482.7"	0.875923138816644	3.77337781061864	0.0000000587451594989738	0.000000122884918076203
"ENSG00000143217.8"	1.21369964818007	6.64227071519745	0.0000000591037274046909	0.000000123609923609446
"ENSG00000103275.19"	-0.487904859199917	6.21551597766037	0.0000000593896283977837	0.000000124182690058101
"ENSG00000164695.4"	0.632202808721115	4.20254154373334	0.0000000595898102785359	0.000000124576023554338
"ENSG00000110107.8"	-0.753396191848961	6.03344861239845	0.0000000605908154735326	0.000000126643027115937
"ENSG00000162144.9"	0.454517899568537	5.1001932627007	0.0000000606206888471576	0.000000126679807252697
"ENSG00000144554.10"	-0.798076982284477	5.74934014374848	0.0000000609431417399433	0.000000127327855763206
"ENSG00000198901.13"	-0.869283334697697	6.97052955692998	0.000000061003992631022	0.000000127429190275206
"ENSG00000151414.14"	0.438484626734038	6.67677250430287	0.0000000615245042027247	0.000000128490459192049
"ENSG00000121988.17"	-0.720098052306934	4.20113254957432	0.0000000619864428999332	0.000000129428997224689
"ENSG00000057935.13"	-0.396485682360984	5.65651505097179	0.0000000621677770212064	0.00000012978136578633
"ENSG00000104671.7"	0.510696624141712	4.24308215856793	0.0000000640754701829597	0.000000133736807608811
"ENSG00000164114.18"	-1.3925693250242	2.66327836487167	0.00000006427429153078	0.000000134124654055838
"ENSG00000102977.13"	-0.619807907283658	3.39139885622654	0.000000065012923974693	0.000000135638569044654
"ENSG00000148143.12"	0.513637107333733	5.37208896409594	0.0000000656438414583774	0.000000136927188196684
"ENSG00000101745.16"	0.442870289986409	5.65319522506316	0.0000000656601874500601	0.000000136933604344618
"ENSG00000056277.15"	-0.617879353422894	3.8565430737279	0.0000000657233012036336	0.000000137037531848918
"ENSG00000164930.11"	-0.865016917914618	5.59458498330282	0.0000000659550076174195	0.000000137492873455384
"ENSG00000128590.4"	0.405462797107214	6.21832438713485	0.0000000664742109690459	0.000000138547239545463
"ENSG00000177728.16"	-0.5679086180329	6.37618131637404	0.0000000670216895932043	0.000000139660099941897
"ENSG00000227057.9"	0.464851771849806	5.26477732595932	0.0000000673425710033222	0.000000140300422003489
"ENSG00000149182.14"	-0.447261482059169	6.71822320059076	0.0000000681060581719855	0.000000141862417092596
"ENSG00000072958.8"	0.496112888709318	5.2413781649097	0.0000000683687089993789	0.000000142380768549867
"ENSG00000187535.13"	-0.771251201259537	3.76241361889759	0.0000000700651258095755	0.000000145884187495765
"ENSG00000065491.8"	0.448403267026803	4.60138759981879	0.0000000710360214595683	0.000000147875873601228
"ENSG00000116212.14"	-0.561099499457836	4.08126196404288	0.0000000711514397423116	0.000000148086265974367
"ENSG00000197771.12"	-0.457880981362346	6.62735954987195	0.0000000719160017516318	0.000000149647352707217
"ENSG00000119844.15"	0.376519549506325	5.63549926851749	0.0000000722351164194978	0.000000150281081921935
"ENSG00000151718.15"	0.549962260305451	6.44421034941966	0.0000000724831916960193	0.000000150766791999843
"ENSG00000132963.7"	0.540676750785853	6.15970543830073	0.0000000732534983856281	0.000000152338341362615
"ENSG00000011376.9"	-0.526952483604967	5.30911403333623	0.0000000734261577716362	0.000000152666637526801
"ENSG00000164054.15"	-0.521369274654407	7.88628865686405	0.0000000739418656285687	0.000000153707919303223
"ENSG00000104529.17"	-0.481384179778889	7.75603475103	0.0000000749005717286231	0.000000155669486337898
"ENSG00000197566.9"	0.83128215948032	3.18486515630417	0.0000000750458560600864	0.000000155940029940401
"ENSG00000102081.13"	0.510657292522807	7.84266705499489	0.0000000762628426942165	0.000000158436938546732
"ENSG00000166025.17"	-0.452457744518797	7.68185448876948	0.0000000776290132035562	0.00000016124271079861
"ENSG00000130822.15"	1.05450082082897	4.81999120044277	0.0000000784293867920913	0.000000162872377200159
"ENSG00000088766.11"	0.444329530459139	4.8149552228647	0.0000000792657705146871	0.000000164576154112889
"ENSG00000227372.11"	-0.586582731198495	3.8222392075994	0.0000000794137718441778	0.000000164850273920755
"ENSG00000040633.12"	-0.532268408385632	4.15849813023114	0.0000000794667986563613	0.000000164927171225863
"ENSG00000117360.12"	0.429445423563284	5.82885790179736	0.0000000801390102387932	0.000000166288849116048
"ENSG00000167460.14"	0.568122178819461	9.80399327251748	0.0000000808575953746133	0.000000167724816520926
"ENSG00000135446.16"	-0.497918242673443	5.54797953563322	0.0000000808635490058735	0.000000167724816520926
"ENSG00000171466.9"	0.766654467159038	6.04641754767546	0.000000081016798989141	0.000000168008912533952
"ENSG00000100983.9"	-0.565513981092637	5.5161092972203	0.0000000814450352756735	0.000000168863033757218
"ENSG00000010361.13"	-0.780493263940442	2.87122236977289	0.000000081720203256223	0.000000169399513338884
"ENSG00000171530.13"	-0.51964902199587	5.78800842838413	0.0000000818103225787151	0.000000169552263243575
"ENSG00000020129.15"	-0.757357468362363	3.7460334196271	0.0000000835561900230565	0.000000173135808202394
"ENSG00000173281.4"	0.889996861547481	7.95611373170898	0.0000000842988429797311	0.000000174639582555279
"ENSG00000106868.16"	0.410136655227517	5.60362932080289	0.0000000850943437188282	0.000000176252214539259
"ENSG00000148400.9"	0.933543685362734	3.94774906827839	0.0000000856869898655559	0.000000177444119691485
"ENSG00000119720.17"	-0.515885195539515	4.59835476653955	0.0000000857471562315243	0.000000177533086908728
"ENSG00000184292.6"	-2.29484487779151	4.14207263651106	0.0000000865722054733558	0.000000179182587190209
"ENSG00000148450.12"	0.537036915167986	3.26650803263545	0.0000000865785812317455	0.000000179182587190209
"ENSG00000114251.14"	-1.30045226208777	2.38309659645105	0.0000000869049100686245	0.000000179821890314445
"ENSG00000247077.6"	-0.783769884576314	5.26816742811899	0.0000000883531854239793	0.000000182781980832005
"ENSG00000121691.4"	-0.708987325988471	5.71349097362428	0.0000000897047678239245	0.000000185540889792559
"ENSG00000182704.7"	0.440507560101529	5.98519206589532	0.000000090599489916985	0.000000187353935160996
"ENSG00000126067.11"	-0.633343942027092	6.36485572716337	0.0000000907147333017849	0.000000187554664985197
"ENSG00000105939.12"	0.610577221588909	6.42875956383091	0.0000000912863519392087	0.000000188698691037799
"ENSG00000157456.7"	-0.919355285330874	5.63480786681189	0.0000000916854286630234	0.000000189485667609401
"ENSG00000147416.10"	-0.362756632924503	6.86196303167984	0.0000000918495676692768	0.000000189786882014271
"ENSG00000118058.20"	-0.400621604392382	5.62225748930608	0.0000000921467097934568	0.00000019036274241415
"ENSG00000143155.12"	0.515027329364297	5.21697124845114	0.0000000923126581715686	0.000000190667397852766
"ENSG00000173402.11"	0.404497686834491	9.25636315366897	0.0000000938615846329969	0.000000193827835066619
"ENSG00000156515.21"	0.608970441389114	8.10293264340183	0.0000000939013135853033	0.000000193871079409113
"ENSG00000131437.15"	0.450643337722655	4.23880477886326	0.0000000939218284676813	0.000000193874644520505
"ENSG00000007944.14"	-0.686495771030719	6.97768088826146	0.0000000941335296000581	0.0000001942727783886
"ENSG00000173409.13"	-0.647631492640428	3.04269758623293	0.0000000950984608189237	0.000000196224958446405
"ENSG00000067177.14"	-0.994999938676965	3.41416850031231	0.0000000963150262648208	0.000000198695473016131
"ENSG00000154518.9"	-0.668977548895248	6.91255898022229	0.000000100602425034771	0.000000207498785515451
"ENSG00000043093.13"	0.388944786595956	5.25917517112218	0.000000100695336338163	0.0000002076489160019
"ENSG00000173681.16"	0.537695592961022	3.45456691986345	0.000000102300711525864	0.000000210917291155923
"ENSG00000136870.10"	-0.746725649469992	3.50339399412811	0.000000103399832731914	0.000000213140805825133
"ENSG00000109436.7"	-0.546880112005086	6.5863989097219	0.000000104686369628617	0.000000215749680087417
"ENSG00000108443.13"	-0.446357455305244	5.85701065160337	0.000000105836846545579	0.000000218066239503289
"ENSG00000109805.9"	-0.952995815503345	5.97714878487041	0.000000105852678909969	0.000000218066239503289
"ENSG00000136631.12"	-0.477888886904834	4.68837360489212	0.000000106421136128152	0.000000219193553634012
"ENSG00000055163.19"	0.96451152639225	7.63676793938339	0.000000107492827973355	0.000000221356713601487
"ENSG00000258441.1"	-1.1054014641678	4.64217797671981	0.000000108130102178999	0.000000222624605823042
"ENSG00000117419.14"	-0.356170858414156	5.19445701046953	0.000000108659185884966	0.000000223669287681422
"ENSG00000171813.13"	0.548190591228369	4.91233724573104	0.000000108948690968496	0.000000224220491045854
"ENSG00000143224.17"	-0.601067055698958	3.17414923199728	0.000000109385329885498	0.000000225074221154229
"ENSG00000179889.18"	0.434659778368866	8.11522894687366	0.000000109861731560856	0.000000226009411478564
"ENSG00000171862.10"	0.500914328771212	7.19865341638673	0.000000110231297099279	0.000000226724487695327
"ENSG00000119487.16"	0.389046668056472	6.27277913920522	0.000000110896526861381	0.0000002280472819216
"ENSG00000198018.6"	0.676043875490534	5.99196177020417	0.000000112979912118453	0.000000232285258647203
"ENSG00000157259.6"	-0.392024508892912	5.19777175359659	0.000000113245368386546	0.000000232784652665492
"ENSG00000263465.4"	0.553279488275147	5.00427837259487	0.000000114871079825593	0.000000236079401059608
"ENSG00000239899.3"	0.941805612335908	5.21749289211854	0.000000115093007784505	0.000000236462477967851
"ENSG00000147872.9"	0.938223447968599	9.1620983741138	0.000000115103307184079	0.000000236462477967851
"ENSG00000077235.17"	-0.366638085789668	6.21448068433975	0.000000116309760338875	0.000000238893395090934
"ENSG00000137135.17"	-1.04088942189135	3.18114374063783	0.000000119222246621477	0.000000244826738882989
"ENSG00000115808.11"	0.448383849431794	6.26203156087263	0.000000120241275989604	0.000000246870220242086
"ENSG00000197044.10"	-0.797177291064783	3.54070261698642	0.000000121615525415346	0.000000249642054259192
"ENSG00000152207.7"	2.04563250267411	3.03408785434732	0.000000122793084004848	0.000000252009115721166
"ENSG00000162757.4"	-0.882112601206294	4.10209478211153	0.000000123069596883561	0.00000025252638103827
"ENSG00000146833.15"	-0.458335519312058	4.13500928290591	0.000000123322062221882	0.000000252994107369304
"ENSG00000111653.19"	-0.553016727946889	3.49024750146559	0.000000123441392510679	0.000000253188576688074
"ENSG00000130511.15"	0.608113618143594	4.0586056884413	0.000000123840620235613	0.000000253956947577761
"ENSG00000124006.14"	0.654766652077526	7.90403582286661	0.000000124044780710528	0.000000254325072948926
"ENSG00000215271.7"	0.546410217867917	3.23550045528435	0.000000124261937268552	0.000000254719692227689
"ENSG00000128000.15"	-0.881423216010602	3.29573338078766	0.000000125263140127243	0.000000256721021444492
"ENSG00000143258.15"	-0.703666669026778	3.88046492337405	0.000000125511829163839	0.000000257179619766016
"ENSG00000145348.16"	-0.402812055821675	5.31327001990036	0.000000126502383310443	0.000000259157850581788
"ENSG00000107186.16"	0.673843733150464	6.75525641505395	0.000000126655796711234	0.000000259399343268496
"ENSG00000156273.15"	0.493792021316519	7.22388712925943	0.000000126670538882639	0.000000259399343268496
